,Protocol,NumDaysRunning,isDex,isPLF,isStaking,NumHacks,EaseofUse,NumAirdrops,TokenMktCap_SMA,TokenTotalVolume_SMA,TwitterFollowers_SMA,Tweets_SMA,Favourites_SMA,NativeTokenPrice_SMA,NativeTokenReturns_SMA,TokenMktShare,SuccessFactor_1
30008,Terraswap,91.0,0.0,0.0,1.0,0.0,4.33,0.0,359403836.89,49778625.21,172696.11951612902,2852.963387096774,1913.9240322580645,0.74,2.69,3.36,1.0
30009,Terraswap,92.0,0.0,0.0,1.0,0.0,4.33,0.0,368982690.62,51857679.44,172247.27368663595,2845.8556221198155,1909.008801843318,0.76,2.66,3.36,1.0
30010,Terraswap,93.0,0.0,0.0,1.0,0.0,4.33,0.0,381800845.07,56179362.77,171798.42785714287,2838.7478571428574,1904.0935714285715,0.79,3.11,3.37,1.0
30011,Terraswap,94.0,0.0,0.0,1.0,0.0,4.33,0.0,399598890.72,62350908.5,171349.58202764977,2831.6400921658987,1899.1783410138248,0.83,3.74,3.42,1.0
30012,Terraswap,95.0,0.0,0.0,1.0,0.0,4.33,0.0,415546265.45,68513479.88,170900.73619815666,2824.53232718894,1894.2631105990783,0.86,3.54,3.44,1.0
30013,Terraswap,96.0,0.0,0.0,1.0,0.0,4.33,0.0,436661078.32,75627747.17,170451.8903686636,2817.4245622119815,1889.3478801843319,0.9,3.93,3.47,1.0
30014,Terraswap,97.0,0.0,0.0,1.0,0.0,4.33,0.0,460087934.33,79227152.51,170003.0445391705,2810.316797235023,1884.4326497695852,0.95,4.19,3.51,1.0
30015,Terraswap,98.0,0.0,0.0,1.0,0.0,4.33,0.0,481211373.3,81578686.26,169554.1987096774,2803.2090322580643,1879.5174193548387,0.99,3.85,3.54,1.0
30016,Terraswap,99.0,0.0,0.0,1.0,0.0,4.33,0.0,506161437.28,86338415.9,169105.35288018433,2796.1012672811057,1874.6021889400922,1.04,4.1,3.6,1.0
30017,Terraswap,100.0,0.0,0.0,1.0,0.0,4.33,0.0,555967098.87,109559238.62,168656.50705069123,2788.9935023041476,1869.6869585253457,1.15,6.06,3.81,1.0
30018,Terraswap,101.0,0.0,0.0,1.0,0.0,4.33,0.0,614072194.49,138201480.72,168207.66122119816,2781.885737327189,1864.771728110599,1.27,6.4,4.05,1.0
30019,Terraswap,102.0,0.0,0.0,1.0,0.0,4.33,0.0,667571336.57,150197834.6,167758.81539170508,2774.7779723502304,1859.8564976958526,1.38,6.1,4.24,1.0
30020,Terraswap,103.0,0.0,0.0,1.0,0.0,4.33,0.0,715243981.5,157721758.75,167309.96956221198,2767.6702073732718,1854.9412672811059,1.48,6.1,4.37,1.0
30021,Terraswap,104.0,0.0,0.0,1.0,0.0,4.33,0.0,763736450.99,163628050.36,166861.1237327189,2760.5624423963136,1850.0260368663594,1.59,5.92,4.49,1.0
30022,Terraswap,105.0,0.0,0.0,1.0,0.0,4.33,0.0,810071208.89,166708048.4,166412.2779032258,2753.454677419355,1845.110806451613,1.69,5.81,4.6,1.0
30023,Terraswap,106.0,0.0,0.0,1.0,0.0,4.33,0.0,856233658.77,171563918.2,165963.43207373272,2746.3469124423964,1840.1955760368664,1.79,5.82,4.71,1.0
30024,Terraswap,107.0,0.0,0.0,1.0,0.0,4.33,0.0,899711647.33,176192092.84,165514.58624423965,2739.239147465438,1835.28034562212,1.89,5.7,4.81,1.0
30025,Terraswap,108.0,0.0,0.0,1.0,0.0,4.33,0.0,951562295.66,184216365.92,165065.74041474654,2732.131382488479,1830.3651152073733,2.0,5.84,4.94,1.0
30026,Terraswap,109.0,0.0,0.0,1.0,0.0,4.33,0.0,1009308209.09,195670953.45,164616.89458525344,2725.0236175115206,1825.4498847926268,2.14,6.01,5.08,1.0
30027,Terraswap,110.0,0.0,0.0,1.0,0.0,4.33,0.0,1061700723.61,201578678.4,164168.04875576036,2717.915852534562,1820.53465437788,2.26,5.77,5.2,1.0
30028,Terraswap,111.0,0.0,0.0,1.0,0.0,4.33,0.0,1110733060.46,206454091.44,163719.2029262673,2710.808087557604,1815.6194239631336,2.37,5.72,5.29,1.0
30029,Terraswap,112.0,0.0,0.0,1.0,0.0,4.33,0.0,1155926963.5,210907134.56,163270.35709677418,2703.700322580645,1810.7041935483871,2.48,5.61,5.34,1.0
30030,Terraswap,113.0,0.0,0.0,1.0,0.0,4.33,0.0,1202809437.72,214381383.63,162821.5112672811,2696.5925576036866,1805.7889631336407,2.59,5.73,5.4,1.0
30031,Terraswap,114.0,0.0,0.0,1.0,0.0,4.33,0.0,1256046721.66,233479378.35,162372.665437788,2689.484792626728,1800.8737327188942,2.72,5.92,5.5,1.0
30032,Terraswap,115.0,0.0,0.0,1.0,0.0,4.33,0.0,1306036638.56,246825090.8,161923.81960829493,2682.37702764977,1795.9585023041475,2.84,5.84,5.6,1.0
30033,Terraswap,116.0,0.0,0.0,1.0,0.0,4.33,0.0,1355800188.44,254387417.72,161474.97377880185,2675.2692626728112,1791.0432718894008,2.96,5.65,5.69,1.0
30034,Terraswap,117.0,0.0,0.0,1.0,0.0,4.33,0.0,1399840043.01,259984198.3,161026.12794930875,2668.1614976958526,1786.1280414746543,3.06,5.44,5.77,1.0
30035,Terraswap,118.0,0.0,0.0,1.0,0.0,4.33,0.0,1439994155.57,262688297.98,160577.28211981567,2661.053732718894,1781.2128110599078,3.16,5.01,5.84,1.0
30036,Terraswap,119.0,0.0,0.0,1.0,0.0,4.33,0.0,1480561432.63,265130399.85,160128.43629032257,2653.9459677419354,1776.2975806451614,3.27,5.06,5.9,1.0
30037,Terraswap,120.0,0.0,0.0,1.0,0.0,4.33,0.0,1516531099.41,268548714.98,159679.5904608295,2646.838202764977,1771.3823502304149,3.36,4.92,5.95,1.0
30038,Terraswap,121.0,0.0,0.0,1.0,0.0,4.33,0.0,1563010358.62,274368348.45,159230.74463133642,2639.730437788018,1766.4671198156682,3.48,5.37,5.09,1.0
30039,Terraswap,122.0,0.0,0.0,1.0,0.0,4.33,0.0,1608850759.54,277841971.03,158781.89880184332,2632.62267281106,1761.5518894009217,3.59,5.56,5.14,1.0
30040,Terraswap,123.0,0.0,0.0,1.0,0.0,4.33,0.0,1660655111.37,288479206.93,158333.05297235024,2625.5149078341015,1756.636658986175,3.72,5.76,5.21,1.0
30041,Terraswap,124.0,0.0,0.0,1.0,0.0,4.33,0.0,1714357451.82,298486329.35,157884.20714285714,2618.407142857143,1751.7214285714285,3.85,5.64,5.31,1.0
30042,Terraswap,125.0,0.0,0.0,1.0,0.0,4.33,0.0,1775633801.32,310402343.12,157435.36131336406,2611.2993778801842,1746.806198156682,4.01,5.88,5.42,1.0
30043,Terraswap,126.0,0.0,0.0,1.0,0.0,4.33,0.0,1834974298.25,318205717.96,156986.51548387096,2604.191612903226,1741.8909677419356,4.16,5.92,5.5,1.0
30044,Terraswap,127.0,0.0,0.0,1.0,0.0,4.33,0.0,1894148759.08,322562240.29,156537.66965437788,2597.0838479262675,1736.975737327189,4.31,5.99,5.56,1.0
30045,Terraswap,128.0,0.0,0.0,1.0,0.0,4.33,0.0,1963335827.02,331862886.87,156088.82382488478,2589.976082949309,1732.0605069124424,4.48,6.2,5.64,1.0
30046,Terraswap,129.0,0.0,0.0,1.0,0.0,4.33,0.0,2048564997.67,352032247.97,155639.9779953917,2582.8683179723503,1727.1452764976957,4.7,6.66,5.75,1.0
30047,Terraswap,130.0,0.0,0.0,1.0,0.0,4.33,0.0,2128286559.54,360587068.86,155191.13216589863,2575.7605529953917,1722.2300460829492,4.91,6.29,5.87,1.0
30048,Terraswap,131.0,0.0,0.0,1.0,0.0,4.33,0.0,2204174653.12,368626098.23,154742.28633640552,2568.652788018433,1717.3148156682028,5.11,6.23,5.97,1.0
30049,Terraswap,132.0,0.0,0.0,1.0,0.0,4.33,0.0,2310314996.73,387574625.0,154293.44050691245,2561.5450230414745,1712.3995852534563,5.37,7.09,6.16,1.0
30050,Terraswap,133.0,0.0,0.0,1.0,0.0,4.33,0.0,2420899544.68,397605325.69,153844.59467741934,2554.4372580645163,1707.4843548387098,5.65,7.11,6.33,1.0
30051,Terraswap,134.0,0.0,0.0,1.0,0.0,4.33,0.0,2542228398.74,416236676.8,153395.74884792627,2547.3294930875577,1702.569124423963,5.95,7.11,6.53,1.0
30052,Terraswap,135.0,0.0,0.0,1.0,0.0,4.33,0.0,2664494035.6,431320644.18,152946.9030184332,2540.221728110599,1697.6538940092166,6.26,7.12,6.75,1.0
30053,Terraswap,136.0,0.0,0.0,1.0,0.0,4.33,0.0,2815345049.69,466538810.48,152498.0571889401,2533.1139631336405,1692.73866359447,6.64,7.65,7.0,1.0
30054,Terraswap,137.0,0.0,0.0,1.0,0.0,4.33,0.0,2957584132.31,485098854.92,152049.211359447,2526.006198156682,1687.8234331797235,6.99,6.64,7.24,1.0
30055,Terraswap,138.0,0.0,0.0,1.0,0.0,4.33,0.0,3096399365.11,495580424.18,151600.3655299539,2518.8984331797237,1682.908202764977,7.35,6.9,7.47,1.0
30056,Terraswap,139.0,0.0,0.0,1.0,0.0,4.33,0.0,3246262774.02,509029740.02,151151.51970046083,2511.790668202765,1677.9929723502305,7.72,6.41,7.72,1.0
30057,Terraswap,140.0,0.0,0.0,1.0,0.0,4.33,0.0,3403095001.33,514740966.72,150702.67387096776,2504.6829032258065,1673.077741935484,8.11,6.48,7.96,1.0
30058,Terraswap,141.0,0.0,0.0,1.0,0.0,4.33,0.0,3568357742.64,526834239.22,150253.82804147466,2497.575138248848,1668.1625115207373,8.52,6.63,8.24,1.0
30059,Terraswap,142.0,0.0,0.0,1.0,0.0,4.33,0.0,3712237902.34,536689373.46,149804.98221198155,2490.4673732718893,1663.2472811059906,8.88,6.35,8.48,1.0
30060,Terraswap,143.0,0.0,0.0,1.0,0.0,4.33,0.0,3831654389.76,544702524.26,149356.13638248848,2483.3596082949307,1658.3320506912441,9.18,5.65,8.67,1.0
30061,Terraswap,144.0,0.0,0.0,1.0,0.0,4.33,0.0,3942453334.26,557774493.92,148907.2905529954,2476.251843317972,1653.4168202764977,9.47,5.0,8.85,1.0
30062,Terraswap,145.0,0.0,0.0,1.0,0.0,4.33,0.0,4052308587.86,562263186.4,148458.4447235023,2469.144078341014,1648.5015898617512,9.75,5.15,9.04,1.0
30063,Terraswap,146.0,0.0,0.0,1.0,0.0,4.33,0.0,4173774138.74,565251574.88,148009.59889400922,2462.0363133640553,1643.5863594470047,10.07,4.93,9.24,1.0
30064,Terraswap,147.0,0.0,0.0,1.0,0.0,4.33,0.0,4294631737.14,567185599.04,147560.75306451612,2454.9285483870967,1638.671129032258,10.38,4.77,9.45,1.0
30065,Terraswap,148.0,0.0,0.0,1.0,0.0,4.33,0.0,4414326092.48,569207953.44,147111.90723502304,2447.8207834101386,1633.7558986175115,10.7,4.89,9.66,1.0
30066,Terraswap,149.0,0.0,0.0,1.0,0.0,4.33,0.0,4533131925.24,570235607.8,146663.06140552997,2440.71301843318,1628.8406682027648,11.02,4.66,9.85,1.0
30067,Terraswap,150.0,0.0,0.0,1.0,0.0,4.33,0.0,4624465001.94,552859808.4,146214.21557603686,2433.6052534562214,1623.9254377880184,11.27,2.85,9.98,1.0
30068,Terraswap,151.0,0.0,0.0,1.0,0.0,4.33,0.0,4707712400.28,535393862.42,145765.36974654376,2426.4974884792628,1619.010207373272,11.52,2.59,10.1,1.0
30069,Terraswap,152.0,0.0,0.0,1.0,0.0,4.33,0.0,4792570641.7,530242980.0,145316.52391705068,2419.389723502304,1614.0949769585254,11.76,2.69,10.23,1.0
30070,Terraswap,153.0,0.0,0.0,1.0,0.0,4.33,0.0,4883933856.46,529239020.66,144867.6780875576,2412.2819585253455,1609.179746543779,12.02,2.89,10.36,1.0
30071,Terraswap,154.0,0.0,0.0,1.0,0.0,4.33,0.0,4969960928.62,526909562.08,144418.83225806453,2405.174193548387,1604.2645161290322,12.27,2.77,10.49,1.0
30072,Terraswap,155.0,0.0,0.0,1.0,0.0,4.33,0.0,5059135675.58,525960451.8,143969.98642857143,2398.0664285714283,1599.3492857142858,12.52,2.83,10.61,1.0
30073,Terraswap,156.0,0.0,0.0,1.0,0.0,4.33,0.0,5142889020.4,525753813.8,143521.14059907832,2390.9586635944697,1594.434055299539,12.76,2.73,10.72,1.0
30074,Terraswap,157.0,0.0,0.0,1.0,0.0,4.33,0.0,5224742772.58,528136086.06,143072.29476958525,2383.8508986175116,1589.5188248847926,12.98,2.72,10.81,1.0
30075,Terraswap,158.0,0.0,0.0,1.0,0.0,4.33,0.0,5286761508.9,527801299.9,142623.44894009217,2376.743133640553,1584.6035944700461,13.16,2.18,10.88,1.0
30076,Terraswap,159.0,0.0,0.0,1.0,0.0,4.33,0.0,5343791621.84,520766840.2,142174.6031105991,2369.635368663595,1579.6883640552996,13.33,1.96,10.94,1.0
30077,Terraswap,160.0,0.0,0.0,1.0,0.0,4.33,0.0,5404967978.26,521499484.44,141725.757281106,2362.527603686636,1574.773133640553,13.51,2.12,11.01,1.0
30078,Terraswap,161.0,0.0,0.0,1.0,0.0,4.33,0.0,5467684927.98,521769348.4,141276.9114516129,2355.4198387096776,1569.8579032258065,13.69,2.2,11.07,1.0
30079,Terraswap,162.0,0.0,0.0,1.0,0.0,4.33,0.0,5531903229.16,520623551.54,140828.06562211982,2348.312073732719,1564.9426728110598,13.88,2.27,11.15,1.0
30080,Terraswap,163.0,0.0,0.0,1.0,0.0,4.33,0.0,5590748671.78,521952194.96,140379.21979262674,2341.2043087557604,1560.0274423963133,14.05,2.15,11.22,1.0
30081,Terraswap,164.0,0.0,0.0,1.0,0.0,4.33,0.0,5650208051.64,512235483.56,139930.37396313364,2334.096543778802,1555.1122119815668,14.22,2.0,11.26,1.0
30082,Terraswap,165.0,0.0,0.0,1.0,0.0,4.33,0.0,5709961780.66,506026815.3,139481.52813364053,2326.988778801843,1550.1969815668203,14.39,2.05,11.27,1.0
30083,Terraswap,166.0,0.0,0.0,1.0,0.0,4.33,0.0,5780783922.54,506159485.74,139032.68230414746,2319.8810138248846,1545.2817511520739,14.59,2.25,11.29,1.0
30084,Terraswap,167.0,0.0,0.0,1.0,0.0,4.33,0.0,5850076871.18,509264196.32,138583.83647465438,2312.773248847926,1540.3665207373272,14.79,2.35,11.3,1.0
30085,Terraswap,168.0,0.0,0.0,1.0,0.0,4.33,0.0,5917904881.34,511603659.96,138134.9906451613,2305.665483870968,1535.4512903225807,14.97,2.3,11.32,1.0
30086,Terraswap,169.0,0.0,0.0,1.0,0.0,4.33,0.0,5971218527.46,521357897.3,137686.1448156682,2298.557718894009,1530.536059907834,15.12,2.04,11.33,1.0
30087,Terraswap,170.0,0.0,0.0,1.0,0.0,4.33,0.0,6034552194.54,532552402.04,137237.2989861751,2291.4499539170506,1525.6208294930875,15.29,2.32,11.37,1.0
30088,Terraswap,171.0,0.0,0.0,1.0,0.0,4.33,0.0,6081905368.02,534760074.06,136788.45315668202,2284.3421889400925,1520.705599078341,15.43,1.73,11.37,1.0
30089,Terraswap,172.0,0.0,0.0,1.0,0.0,4.33,0.0,6129777364.18,538675037.4,136339.60732718895,2277.234423963134,1515.7903686635946,15.56,1.78,11.39,1.0
30090,Terraswap,173.0,0.0,0.0,1.0,0.0,4.33,0.0,6174557233.72,541712788.82,135890.76149769587,2270.1266589861752,1510.875138248848,15.69,1.61,11.41,1.0
30091,Terraswap,174.0,0.0,0.0,1.0,0.0,4.33,0.0,6218748737.02,544487919.38,135441.91566820277,2263.0188940092166,1505.9599078341014,15.82,1.59,11.43,1.0
30092,Terraswap,175.0,0.0,0.0,1.0,0.0,4.33,0.0,6269235691.44,544959716.22,134993.06983870966,2255.911129032258,1501.0446774193547,15.97,1.56,11.46,1.0
30093,Terraswap,176.0,0.0,0.0,1.0,0.0,4.33,0.0,6335031517.72,556422700.2,134544.2240092166,2248.8033640552994,1496.1294470046082,16.15,1.87,11.54,1.0
30094,Terraswap,177.0,0.0,0.0,1.0,0.0,4.33,0.0,6400594566.96,562638385.36,134095.3781797235,2241.695599078341,1491.2142165898617,16.34,1.87,11.62,1.0
30095,Terraswap,178.0,0.0,0.0,1.0,0.0,4.33,0.0,6462747112.18,566662834.92,133646.5323502304,2234.587834101382,1486.2989861751153,16.5,1.55,11.67,1.0
30096,Terraswap,179.0,0.0,0.0,1.0,0.0,4.33,0.0,6501429554.36,555479246.52,133197.68652073733,2227.480069124424,1481.3837557603688,16.6,1.01,11.67,1.0
30097,Terraswap,180.0,0.0,0.0,1.0,0.0,4.33,0.0,6540337734.04,552297744.72,132748.84069124423,2220.3723041474655,1476.468525345622,16.71,1.04,11.67,1.0
30098,Terraswap,181.0,0.0,0.0,1.0,0.0,4.33,0.0,6586199375.6,549726550.14,132299.99486175115,2213.264539170507,1471.5532949308756,16.83,1.16,11.67,1.0
30099,Terraswap,182.0,0.0,0.0,1.0,0.0,4.33,0.0,6601390719.16,534088411.96,131851.14903225808,2206.1567741935487,1466.638064516129,16.87,0.52,11.61,1.0
30100,Terraswap,183.0,0.0,0.0,1.0,0.0,4.33,0.0,6617051497.04,530119239.26,131402.30320276498,2199.04900921659,1461.7228341013824,16.93,0.54,11.56,1.0
30101,Terraswap,184.0,0.0,0.0,1.0,0.0,4.33,0.0,6621322053.34,525334338.76,130953.45737327189,2191.9412442396315,1456.807603686636,16.95,0.33,11.47,1.0
30102,Terraswap,185.0,0.0,0.0,1.0,0.0,4.33,0.0,6617212328.0,521073799.2,130504.6115437788,2184.833479262673,1451.8923732718895,16.95,0.19,11.38,1.0
30103,Terraswap,186.0,0.0,0.0,1.0,0.0,4.33,0.0,6590401803.8,494392570.56,130055.76571428572,2177.7257142857143,1446.977142857143,16.89,-0.17,11.25,1.0
30104,Terraswap,187.0,0.0,0.0,1.0,0.0,4.33,0.0,6566088021.78,478432845.96,129606.91988479263,2170.6179493087557,1442.0619124423963,16.85,-0.06,11.14,1.0
30105,Terraswap,188.0,0.0,0.0,1.0,0.0,4.33,0.0,6545199311.94,470869229.9,129158.07405529954,2163.510184331797,1437.1466820276496,16.8,-0.13,11.03,1.0
30106,Terraswap,189.0,0.0,0.0,1.0,0.0,4.33,0.0,6511872626.44,456948980.44,128709.22822580645,2156.4024193548385,1432.2314516129031,16.74,-0.18,10.91,1.0
30107,Terraswap,190.0,0.0,0.0,1.0,0.0,4.33,0.0,6472179808.18,453867421.06,128260.38239631336,2149.2946543778803,1427.3162211981567,16.66,-0.27,10.78,1.0
30108,Terraswap,191.0,0.0,0.0,1.0,0.0,4.33,0.0,6416814381.46,451501886.28,127811.53656682027,2142.1868894009217,1422.4009907834102,16.54,-0.5,10.64,1.0
30109,Terraswap,192.0,0.0,0.0,1.0,0.0,4.33,0.0,6384426411.98,446659894.6,127362.69073732718,2135.079124423963,1417.4857603686637,16.48,-0.21,10.52,1.0
30110,Terraswap,193.0,0.0,0.0,1.0,0.0,4.33,0.0,6365180587.28,447318017.18,126913.84490783411,2127.971359447005,1412.570529953917,16.44,-0.14,10.42,1.0
30111,Terraswap,194.0,0.0,0.0,1.0,0.0,4.33,0.0,6353506465.66,445227426.04,126464.99907834102,2120.8635944700463,1407.6552995391705,16.42,0.05,10.32,1.0
30112,Terraswap,195.0,0.0,0.0,1.0,0.0,4.33,0.0,6349400584.66,441336252.84,126016.15324884793,2113.7558294930877,1402.7400691244238,16.43,0.15,10.21,1.0
30113,Terraswap,196.0,0.0,0.0,1.0,0.0,4.33,0.0,6318279803.76,437755593.86,125567.30741935484,2106.648064516129,1397.8248387096774,16.36,-0.28,10.09,1.0
30114,Terraswap,197.0,0.0,0.0,1.0,0.0,4.33,0.0,6295651335.98,443835825.1,125118.46158986175,2099.5402995391705,1392.9096082949309,16.31,-0.15,9.99,1.0
30115,Terraswap,198.0,0.0,0.0,1.0,0.0,4.33,0.0,6264487022.86,447778302.62,124669.61576036866,2092.432534562212,1387.9943778801844,16.24,-0.31,9.88,1.0
30116,Terraswap,199.0,0.0,0.0,1.0,0.0,4.33,0.0,6236483140.98,450268395.16,124220.76993087558,2085.3247695852533,1383.079147465438,16.17,-0.23,9.76,1.0
30117,Terraswap,200.0,0.0,0.0,1.0,0.0,4.33,0.0,6165979883.14,461141876.6,123771.9241013825,2078.2170046082947,1378.1639170506912,16.0,-0.96,9.66,1.0
30118,Terraswap,201.0,0.0,0.0,1.0,0.0,4.33,0.0,6097715994.34,463748939.14,123323.0782718894,2071.109239631336,1373.2486866359448,15.83,-0.85,9.53,1.0
30119,Terraswap,202.0,0.0,0.0,1.0,0.0,4.33,0.0,6017082098.26,467134640.92,122874.23244239631,2064.001474654378,1368.333456221198,15.62,-1.25,9.39,1.0
30120,Terraswap,203.0,0.0,0.0,1.0,0.0,4.33,0.0,5924248454.92,468806087.62,122425.38661290322,2056.8937096774193,1363.4182258064516,15.39,-1.63,9.29,1.0
30121,Terraswap,204.0,0.0,0.0,1.0,0.0,4.33,0.0,5817665354.08,476810061.12,121976.54078341014,2049.785944700461,1358.502995391705,15.11,-2.31,9.18,1.0
30122,Terraswap,205.0,0.0,0.0,1.0,0.0,4.33,0.0,5729073097.9,498853722.18,121527.69495391705,2042.6781797235024,1353.5877649769586,14.88,-1.18,9.06,1.0
30123,Terraswap,206.0,0.0,0.0,1.0,0.0,4.33,0.0,5647743005.66,505388519.84,121078.84912442397,2035.5704147465437,1348.672534562212,14.66,-1.1,8.96,1.0
30124,Terraswap,207.0,0.0,0.0,1.0,0.0,4.33,0.0,5575964687.68,513961125.2,120630.00329493088,2028.4626497695854,1343.7573041474654,14.47,-0.78,8.85,1.0
30125,Terraswap,208.0,0.0,0.0,1.0,0.0,4.33,0.0,5510273814.62,514180324.14,120181.15746543779,2021.3548847926268,1338.8420737327187,14.3,-0.81,8.75,1.0
30126,Terraswap,209.0,0.0,0.0,1.0,0.0,4.33,0.0,5437178363.46,518171679.7,119732.3116359447,2014.2471198156682,1333.9268433179723,14.1,-1.08,8.67,1.0
30127,Terraswap,210.0,0.0,0.0,1.0,0.0,4.33,0.0,5362270424.68,515538790.16,119283.46580645161,2007.1393548387098,1329.0116129032258,13.9,-1.22,8.57,1.0
30128,Terraswap,211.0,0.0,0.0,1.0,0.0,4.33,0.0,5294846847.02,516528039.82,118834.61997695852,2000.0315898617512,1324.0963824884793,13.71,-0.93,8.49,1.0
30129,Terraswap,212.0,0.0,0.0,1.0,0.0,4.33,0.0,5232731811.84,520561771.8,118385.77414746543,1992.9238248847926,1319.1811520737326,13.54,-0.77,8.41,1.0
30130,Terraswap,213.0,0.0,0.0,1.0,0.0,4.33,0.0,5172275323.4,519928639.42,117936.92831797236,1985.8160599078342,1314.2659216589861,13.37,-0.8,8.34,1.0
30131,Terraswap,214.0,0.0,0.0,1.0,0.0,4.33,0.0,5109800988.7,515345555.4,117488.08248847927,1978.7082949308756,1309.3506912442397,13.2,-0.73,8.26,1.0
30132,Terraswap,215.0,0.0,0.0,1.0,0.0,4.33,0.0,5057446925.78,515799153.06,117039.23665898618,1971.600529953917,1304.435460829493,13.05,-0.46,8.2,1.0
30133,Terraswap,216.0,0.0,0.0,1.0,0.0,4.33,0.0,4982983747.86,518279781.76,116590.39082949309,1964.4927649769586,1299.5202304147465,12.84,-0.99,8.13,1.0
30134,Terraswap,217.0,0.0,0.0,1.0,0.0,4.33,0.0,4912803195.36,515331819.72,116141.545,1957.385,1294.605,12.64,-0.98,8.06,1.0
30135,Terraswap,218.0,0.0,0.0,1.0,0.0,4.33,0.0,4848128081.14,511421372.82,115692.69917050691,1950.2772350230414,1289.6897695852535,12.46,-0.85,7.99,1.0
30136,Terraswap,219.0,0.0,0.0,1.0,0.0,4.33,0.0,4792482867.4,503316838.4,115243.85334101383,1943.169470046083,1284.7745391705068,12.31,-0.84,7.93,1.0
30137,Terraswap,220.0,0.0,0.0,1.0,0.0,4.33,0.0,4732386441.18,493701537.36,114795.00751152074,1936.0617050691244,1279.8593087557604,12.14,-0.88,7.86,1.0
30138,Terraswap,221.0,0.0,0.0,1.0,0.0,4.33,0.0,4680357224.5,489693820.9,114346.16168202765,1928.953940092166,1274.944078341014,11.99,-0.68,7.8,1.0
30139,Terraswap,222.0,0.0,0.0,1.0,0.0,4.33,0.0,4629966296.74,486763739.48,113897.31585253456,1921.8461751152074,1270.0288479262672,11.85,-0.64,7.76,1.0
30140,Terraswap,223.0,0.0,0.0,1.0,0.0,4.33,0.0,4572040490.06,476037363.66,113448.47002304147,1914.7384101382488,1265.1136175115207,11.68,-0.87,7.71,1.0
30141,Terraswap,224.0,0.0,0.0,1.0,0.0,4.33,0.0,4512636333.48,465915299.24,112999.62419354838,1907.6306451612904,1260.1983870967742,11.51,-0.93,7.67,1.0
30142,Terraswap,225.0,0.0,0.0,1.0,0.0,4.33,0.0,4443261357.0,455255378.58,112550.7783640553,1900.5228801843318,1255.2831566820275,11.32,-0.96,7.58,1.0
30143,Terraswap,226.0,0.0,0.0,1.0,0.0,4.33,0.0,4362152476.96,438620302.88,112101.93253456222,1893.4151152073732,1250.367926267281,11.09,-1.17,7.48,1.0
30144,Terraswap,227.0,0.0,0.0,1.0,0.0,4.33,0.0,4285770221.26,432485933.3,111653.08670506913,1886.3073502304148,1245.4526958525346,10.87,-1.01,7.4,1.0
30145,Terraswap,228.0,0.0,0.0,1.0,0.0,4.33,0.0,4197809274.22,421737910.46,111204.24087557604,1879.1995852534562,1240.5374654377881,10.64,-1.17,7.33,1.0
30146,Terraswap,229.0,0.0,0.0,1.0,0.0,4.33,0.0,4117342576.1,414522357.52,110755.39504608295,1872.0918202764976,1235.6222350230414,10.43,-1.07,7.26,1.0
30147,Terraswap,230.0,0.0,0.0,1.0,0.0,4.33,0.0,4039261094.98,411288425.2,110306.54921658986,1864.9840552995392,1230.707004608295,10.22,-1.09,7.21,1.0
30148,Terraswap,231.0,0.0,0.0,1.0,0.0,4.33,0.0,3956712178.3,406892249.53,109857.70338709677,1857.8762903225806,1225.7917741935485,10.0,-1.19,7.15,1.0
30149,Terraswap,232.0,0.0,0.0,1.0,0.0,4.33,0.0,3876543936.3,404914783.95,109408.85755760368,1850.768525345622,1220.8765437788018,9.79,-1.13,7.09,1.0
30150,Terraswap,233.0,0.0,0.0,1.0,0.0,4.33,0.0,3783824135.3,401462787.31,108960.0117281106,1843.6607603686637,1215.9613133640553,9.54,-1.56,7.04,1.0
30151,Terraswap,234.0,0.0,0.0,1.0,0.0,4.33,0.0,3688400139.8,391643087.49,108511.16589861752,1836.552995391705,1211.0460829493088,9.29,-1.64,6.99,1.0
30152,Terraswap,235.0,0.0,0.0,1.0,0.0,4.33,0.0,3604902363.96,384362794.59,108062.32006912443,1829.4452304147467,1206.130852534562,9.07,-1.3,6.94,1.0
30153,Terraswap,236.0,0.0,0.0,1.0,0.0,4.33,0.0,3517748263.12,377784886.29,107613.47423963134,1822.337465437788,1201.2156221198156,8.84,-1.31,6.89,1.0
30154,Terraswap,237.0,0.0,0.0,1.0,0.0,4.33,0.0,3430736393.08,371264908.15,107164.62841013825,1815.2297004608295,1196.3003917050692,8.61,-1.37,6.83,1.0
30155,Terraswap,238.0,0.0,0.0,1.0,0.0,4.33,0.0,3345277729.92,367241057.45,106715.78258064516,1808.121935483871,1191.3851612903225,8.38,-1.35,6.78,1.0
30156,Terraswap,239.0,0.0,0.0,1.0,0.0,4.33,0.0,3259888237.54,362606282.55,106266.93675115207,1801.0141705069125,1186.469930875576,8.15,-1.3,6.73,1.0
30157,Terraswap,240.0,0.0,0.0,1.0,0.0,4.33,0.0,3174872761.64,358279207.69,105818.090921659,1793.9064055299539,1181.5547004608295,7.92,-1.26,6.66,1.0
30158,Terraswap,241.0,0.0,0.0,1.0,0.0,4.33,0.0,3101461766.38,349786961.77,105369.2450921659,1786.7986405529955,1176.639470046083,7.72,-0.97,6.61,1.0
